ride_id,rider_id,pickup_date,pickup_time,pickup_location,drop_location,fare_amount,trip_distance,wait_time,trip_duration,driver_rating,customer_rating,pickup_datetime,tip_amount,total_amount,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,driver_id,payment_type_Credit Card,payment_type_Debit Card,payment_type_UPI,payment_type_Uber Wallet,payment_type_nan,vehicle_type_Bike,vehicle_type_Go Mini,vehicle_type_Go Sedan,vehicle_type_Premier Sedan,vehicle_type_Uber XL,vehicle_type_eBike,vehicle_type_nan,booking_status_nan,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,is_rush_hour,fare_per_km,fare_per_minute,speed_kmh,profitability_score,should_accept
CNR7829497,CID1766096,2024-10-17,28.274002795554132,Nehru Place,Rohini East,625.0,43.4,14.4,21.5,3.8,4.8,2024-10-17 17:55:28,0,625.0,28.70071754795559,77.12699317075281,28.581000781772033,77.17430012031855,driver_19224,False,False,False,False,False,False,False,False,False,False,True,False,False,17,3,10,0,1,14.400921327167712,29.06976608977832,121.11594107179236,0.2174764216827402,0
CNR5594203,CID2990043,2024-01-01,8.265872909531709,Preet Vihar,Kirti Nagar,469.0,14.57,5.2,17.6,3.8,4.4,2024-01-01 13:20:07,0,469.0,28.56500602261081,77.20372751378021,28.718498971616427,77.27335007604937,driver_59652,False,True,False,False,False,False,True,False,False,False,False,False,False,13,0,1,0,0,32.189428127012484,26.64772575865194,49.670285214936776,0.4067889626818469,1
CNR6977602,CID6650562,2024-01-25,14.422492675343124,Kalkaji,Kashmere Gate ISBT,386.0,23.53,9.0,36.7,3.7,4.9,2024-01-25 14:25:58,0,386.0,28.656657252196418,77.18768567966964,28.44159166543005,77.26420936857589,driver_87247,False,False,True,False,False,False,True,False,False,False,False,False,False,14,3,1,0,0,16.404589188075256,10.517710885075996,38.46860195868889,0.1818675115207373,0
CNR6174181,CID3841790,2024-07-09,10.064965016636604,Rajiv Nagar,Bahadurgarh,857.0,12.66,9.7,35.3,3.3,4.3,2024-07-09 06:59:05,0,857.0,28.639224242236416,77.35773235051417,28.48682595101071,77.12896223865792,driver_19438,False,True,False,False,False,False,False,False,True,False,False,False,False,6,1,7,0,0,67.69351755975374,24.277619708849304,21.51837702258863,0.4854958635066929,1
CNR1316482,CID9759020,2024-09-04,13.323769707801665,Saket,Gurgaon Sector 29,166.0,2.97,12.7,16.6,4.0,4.3,2024-09-04 07:47:46,0,166.0,28.58342821966211,77.37596041001653,28.62677119258317,77.35923974011449,driver_88447,False,False,False,False,False,True,False,False,False,False,False,False,False,7,2,9,0,1,55.89223707332084,9.999999397590395,10.734900958189307,0.4259179424093312,1
CNR1547113,CID5127612,2024-03-10,9.176790596556875,Munirka,Arjangarh,218.0,27.72,4.6,17.9,4.2,4.3,2024-03-10 18:51:18,0,218.0,28.50227045975003,77.21356042017523,28.66350729588988,77.33716098282828,driver_56846,False,False,True,False,False,True,False,False,False,False,False,False,False,18,6,3,1,1,7.864357580650881,12.178770269342444,92.91588966740896,0.2239381720430107,0
CNR9281949,CID7091515,2024-02-03,24.941267667569548,Munirka,Barakhamba Road,690.0,33.48,13.9,21.2,3.8,4.1,2024-02-03 19:07:24,0,690.0,28.81015530141312,77.36697714315642,28.677015529861507,77.31118251396826,driver_57284,False,False,True,False,False,False,False,False,False,False,False,False,False,19,5,2,1,1,20.609318380844737,32.54716827607697,94.75444880816374,0.3006453490356716,1
CNR2645359,CID2820242,2024-06-10,7.79084993765024,Mayur Vihar,Pulbangash,546.0,41.19,4.9,31.6,4.8,4.2,2024-06-10 20:22:34,0,546.0,28.63710657471193,77.26899569219731,28.692238555340705,77.09839359046434,driver_60745,False,False,False,False,False,False,True,False,False,False,False,False,False,20,0,6,0,0,13.255644252108665,17.27848046587087,78.20871226193873,0.180450211795373,0
CNR3746993,CID5147107,2024-10-07,6.699151393813886,Vidhan Sabha,Rithala,384.0,25.48,12.7,42.3,3.8,3.7,2024-10-07 10:32:52,0,384.0,28.68964951493375,77.04454846283487,28.52504850300261,77.35641509932903,driver_3222,False,False,True,False,False,True,False,False,False,False,False,False,False,10,0,10,0,0,15.070643050602705,9.078013969786904,36.141792706677016,0.165293748860944,0
CNR9872188,CID1350001,2024-07-27,17.501703519439477,Satguru Ram Singh Marg,Ghitorni Village,1514.0,42.73,9.8,32.5,4.9,4.3,2024-07-27 06:07:51,0,1514.0,28.7686238004695,77.39738306388664,28.604525645525257,77.43379189233359,driver_47678,False,False,True,False,False,False,False,True,False,False,False,False,False,6,5,7,1,0,35.43178012095062,46.58461395124265,78.88600821044638,0.3126950741063644,1
CNR4891722,CID4051571,2024-11-06,24.451993469667304,Barakhamba Road,Kherki Daula Toll,176.0,13.64,12.3,30.2,4.2,4.3,2024-11-06 18:04:04,0,176.0,28.539360666796227,77.13529194569364,28.37677250157563,77.22192465577292,driver_15622,True,False,False,False,False,False,False,False,False,False,False,False,False,18,2,11,0,1,12.903224860467386,5.827814376562438,27.099283908707463,0.3703727018459817,1
CNR3422789,CID6916180,2024-06-07,4.736173639882329,Greater Kailash,Preet Vihar,110.0,3.91,6.2,15.3,4.5,4.2,2024-06-07 05:08:21,0,110.0,28.502510235165495,77.1955231104918,28.70390724608921,77.19442364412784,driver_47522,False,False,False,False,False,False,True,False,False,False,False,False,False,5,4,6,0,0,28.132985132228864,7.189542013755424,15.333273202850188,0.356910599078341,1
CNR1559743,CID6619190,2024-11-16,5.8236088572959055,Adarsh Nagar,Cyber Hub,764.0,28.39,3.2,37.9,4.6,4.6,2024-11-16 20:53:07,0,764.0,28.6372549877429,77.15905571267889,28.585943324972455,77.18097158909966,driver_41824,False,False,True,False,False,True,False,False,False,False,False,False,False,20,5,11,1,0,26.910883166224615,20.15831081376489,44.94451987674954,0.3116433516915814,1
CNR4146657,CID7084550,2024-11-01,14.085264551757955,Qutub Minar,Noida Sector 18,138.0,40.08,10.3,36.2,4.6,4.6,2024-11-01 20:52:44,0,138.0,28.48039818421154,77.07746501082623,28.553714223006494,77.32801144305371,driver_72865,False,False,True,False,False,False,False,True,False,False,False,False,False,20,4,11,0,0,3.44311368654906,3.8121545908244583,66.43082912017272,0.0622765127556398,0
CNR6835580,CID9088888,2024-01-21,12.736017895399492,Ambience Mall,Vatika Chowk,310.0,20.44,7.0,40.9,4.1,4.3,2024-01-21 08:36:17,0,310.0,28.783255404018153,77.01462497051021,28.591267230526903,77.22968593746809,driver_87403,False,False,False,True,False,False,False,False,False,False,False,False,False,8,6,1,1,1,15.166339766813122,7.57946191737257,29.98528608515489,0.2816586021505377,1
CNR2911096,CID6138646,2024-12-03,4.172971750676873,Old Gurgaon,Inderlok,372.0,36.57,3.7,38.5,4.6,4.2,2024-12-03 19:04:06,0,372.0,28.505294541788192,77.28640753322621,28.629669672312843,77.22149340798103,driver_4422,False,False,True,False,False,False,False,False,False,False,False,False,False,19,1,12,0,1,10.172272076229914,9.66233741136786,56.99211897332108,0.2172680385613644,0
CNR4495696,CID2970891,2024-04-19,9.643803506933846,Yamuna Bank,Green Park,306.0,2.66,5.9,16.9,4.3,4.3,2024-04-19 12:28:23,0,306.0,28.52296306832892,77.25447525923377,28.78156755708912,77.14081423700706,driver_31192,False,False,True,False,False,False,False,False,False,False,False,False,False,12,4,4,0,0,115.03755073776288,18.106507804348652,9.443753454129752,0.4060570435039952,1
CNR7710960,CID8569290,2024-11-01,16.73224077714417,Kashmere Gate,Jhilmil,374.0,48.7,9.3,15.6,4.2,4.4,2024-11-01 08:53:54,0,374.0,28.682617300211977,77.17270909181256,28.641514666551434,77.03485875979624,driver_86305,False,False,False,False,False,False,False,True,False,False,False,False,False,8,4,11,0,1,7.679671300212088,23.97435743754119,187.30697189626196,0.1648972930295511,0
CNR1791730,CID6006294,2024-10-09,10.909965515067482,Hauz Khas,Mandi House,507.0,12.33,12.6,38.3,4.2,3.8,2024-10-09 17:20:00,0,507.0,28.65271600233849,76.9332770016244,28.72552805776352,77.25742669386297,driver_78865,True,False,False,False,False,True,False,False,False,False,False,False,False,17,2,10,0,1,41.11921807630024,13.237597565597977,19.315896633060103,0.5257623167155425,1
CNR7965033,CID1983366,2024-12-30,6.050941913601381,Jahangirpuri,Badshahpur,972.0,18.66,4.2,31.1,4.3,4.5,2024-12-30 22:24:59,0,972.0,28.603694360937116,77.29057936050467,28.521972966840732,77.20116738198277,driver_10164,False,False,False,False,False,False,True,False,False,False,False,False,False,22,0,12,0,0,52.09002936280657,31.254018287652144,35.99993054675779,0.3494946002805049,1
CNR8907501,CID9388273,2024-09-02,22.124499566929295,Netaji Subhash Place,Pragati Maidan,898.0,12.86,13.9,39.3,3.7,3.7,2024-09-02 17:28:57,0,898.0,28.773878974681548,77.29035877738188,28.559816724919106,77.15599805243424,driver_67257,False,False,True,False,False,True,False,False,False,False,False,False,False,17,0,9,0,1,69.82892147520052,22.849872192115217,19.63355781136212,0.5372534135518008,1
CNR7967586,CID9730285,2024-01-15,13.299170611274109,Green Park,Keshav Puram,580.0,8.36,10.5,30.9,3.2,4.8,2024-01-15 09:23:26,0,580.0,28.70893075919736,77.24535700938873,28.68076399856004,77.06303584711834,driver_1739,False,False,True,False,False,False,False,False,False,False,False,False,False,9,0,1,0,1,69.37798213182033,18.770225929766152,16.232978188391865,0.5695354838709676,1
CNR4122913,CID1315060,2024-09-08,26.54266614588994,Paharganj,Subhash Nagar,390.0,29.83,13.4,34.9,4.6,4.2,2024-09-08 20:40:13,0,390.0,28.730503500624927,77.26467144162582,28.539016401936284,77.11252351031206,driver_43598,False,False,False,True,False,False,False,False,False,False,False,False,False,20,6,9,1,0,13.074086051824136,11.174784780092128,51.28357945516426,0.1940287517531557,0
CNR6799086,CID2254162,2024-10-28,9.300064967772656,Kadarpur,Samaypur Badli,872.0,16.94,5.2,15.6,4.2,4.9,2024-10-28 09:49:28,0,872.0,28.5765611264012,77.2041611406612,28.791976023652996,77.1059229234847,driver_51242,False,False,False,False,False,False,False,False,True,False,False,False,False,9,0,10,0,1,51.475793891629635,55.89743231426717,65.153595563094,0.4456615433270081,1
CNR9888703,CID2702651,2024-10-29,9.299501779371225,Greater Kailash,Saket,408.0,49.38,5.9,40.7,3.6,4.9,2024-10-29 16:23:49,0,408.0,28.61302744988401,77.05185230610938,28.6895287634505,77.15934078641124,driver_77289,False,False,False,False,False,False,True,False,False,False,False,False,False,16,1,10,0,0,8.262454267670023,10.024569778266098,72.79596148015507,0.1174522047943178,0
CNR2262101,CID1677798,2024-07-28,5.894565562256854,Jahangirpuri,Nawada,1038.0,32.08,4.0,26.2,4.4,4.9,2024-07-28 19:53:07,0,1038.0,28.564312182798982,77.30314340594154,28.614000430997553,77.2040011913354,driver_4196,False,False,True,False,False,False,False,True,False,False,False,False,False,19,6,7,1,1,32.35660747018057,39.61831909853744,73.46548061340317,0.3825555555555556,1
CNR8472951,CID2479749,2024-01-01,19.053969323851813,Saket,Narsinghpur,212.0,29.99,12.2,18.7,4.3,5.0,2024-01-01 12:41:01,0,212.0,28.577179606578827,77.21455518960569,28.640716592410325,77.02210150354679,driver_6905,False,False,True,False,False,False,False,False,True,False,False,False,False,12,0,1,0,0,7.0690227719565595,11.336897789470706,96.22429018944324,0.0933100900225056,0
CNR8273619,CID1765322,2024-11-08,16.134961496039573,Sultanpur,Hauz Rani,785.0,20.34,12.3,18.6,4.6,4.1,2024-11-08 19:24:59,0,785.0,28.55946637938638,77.10241752241616,28.582485193651728,77.12707913574253,driver_52107,False,False,True,False,False,False,False,True,False,False,False,False,False,19,4,11,0,1,38.593901740712795,42.204298806220486,65.61269157196267,0.3327210889427559,1
CNR2740522,CID1734835,2024-12-30,13.776606833480058,Inderlok,Yamuna Bank,1828.0,6.2,7.1,38.3,4.3,4.3,2024-12-30 04:48:09,0,1828.0,28.73047496944079,77.18075302150476,28.61877031250765,77.10766261175621,driver_69724,False,False,True,False,False,False,False,False,True,False,False,False,False,4,0,12,0,0,294.8386621227964,47.72845828385227,9.712778517840444,0.5036981205011997,1
CNR6900200,CID3122731,2024-02-21,15.576904568477302,Lajpat Nagar,Dwarka Sector 21,953.0,22.88,7.9,25.8,5.0,4.4,2024-02-21 08:34:35,0,953.0,28.94349044599275,77.32283162926295,28.737374211167108,77.2834626419081,driver_39839,False,False,True,False,False,True,False,False,False,False,False,False,False,8,2,2,0,1,41.65209608163916,36.93798306441926,53.20917858330562,0.3512080770192548,1
CNR2651908,CID1111912,2024-11-13,3.5878606442020953,Rajouri Garden,Pataudi Chowk,153.0,4.55,4.7,42.4,4.2,4.5,2024-11-13 16:55:02,0,153.0,28.661759110986974,77.2192170779253,28.58140048617768,77.22988325760055,driver_25265,False,False,True,False,False,False,True,False,False,False,False,False,False,16,2,11,0,0,33.62636623596347,3.608490480931829,6.438670133957357,0.3944415530428998,1
CNR8531841,CID2893846,2024-11-14,10.295687660435458,Noida Sector 18,DLF City Court,76.0,30.74,11.6,17.2,4.7,4.7,2024-11-14 16:23:12,0,76.0,28.62518935370079,77.13413316781937,28.56148581185925,77.27708857711805,driver_33092,False,False,True,False,False,False,False,False,True,False,False,False,False,16,3,11,0,0,2.4723486508669925,4.418604394267186,107.23218407377648,0.0514479012825495,0
CNR8950884,CID2101506,2024-08-21,16.613518325712285,Kalkaji,Sohna Road,446.0,36.57,12.3,15.7,4.9,4.7,2024-08-21 08:17:06,0,446.0,28.546520989434057,77.2663811358713,28.60901418178766,77.07915156833435,driver_6193,False,True,False,False,False,False,True,False,False,False,False,False,False,8,2,8,0,1,12.195788564512208,28.407641502697995,139.75742767862036,0.2106517341040462,0
CNR9872140,CID8942195,2024-12-03,18.95555550231256,Manesar,Patel Chowk,91.0,31.15,14.1,33.9,3.9,4.3,2024-12-03 19:20:09,0,91.0,28.784980854411433,77.31136243402979,28.404635568325254,77.1310374755688,driver_18360,False,False,True,False,False,False,True,False,False,False,False,False,False,19,1,12,0,1,2.921348220823492,2.684365702526086,55.13264578292782,0.1055441395034622,0
CNR6320193,CID3298203,2024-07-04,5.264663530577727,Palam Vihar,Ghaziabad,337.0,32.1,7.5,27.5,4.2,4.9,2024-07-04 04:33:59,0,337.0,28.693773051216116,77.22455302901395,28.479728954912854,77.27274432472109,driver_30283,False,False,False,False,False,False,False,False,True,False,False,False,False,4,3,7,0,0,10.498442040546978,12.254545008925636,70.03621083008547,0.1402483870967742,0
CNR3701732,CID8508322,2024-04-01,4.18012936409266,Huda City Centre,Barakhamba Road,110.0,26.86,2.8,34.8,4.4,4.2,2024-04-01 06:09:04,0,110.0,28.564246826451804,77.19065020801925,28.573359591316184,77.33645867356303,driver_4907,True,False,False,False,False,False,False,False,False,False,False,False,False,6,0,4,0,0,4.095308857211137,3.160919449398867,46.31026498230175,0.0986767576509511,0
CNR9248395,CID6657193,2024-07-22,14.5585200232924,Panipat,Huda City Centre,470.0,32.04,8.4,17.9,4.5,4.8,2024-07-22 18:55:40,0,470.0,28.69848494009308,77.13798568584217,28.72432142629099,77.12971672237505,driver_44607,False,False,False,False,False,False,False,True,False,False,False,False,False,18,0,7,0,1,14.669163087728991,26.256981773352972,107.39628805713502,0.2363214973519499,0
CNR7957545,CID5076458,2024-06-08,2.1968792127455803,Seelampur,Sarojini Nagar,915.0,33.55,2.9,27.1,4.9,4.3,2024-06-08 20:47:48,0,915.0,28.560336865123176,77.14653324063129,28.673649708819983,77.08895757318166,driver_36012,False,True,False,False,False,False,True,False,False,False,False,False,False,20,5,6,1,0,27.27272645982932,33.76383639247836,74.2802783462472,0.3175959779501837,1
CNR2411873,CID2675615,2024-05-18,9.353447234452949,Mundka,INA Market,341.0,21.23,12.3,23.8,4.3,4.9,2024-05-18 08:50:36,0,341.0,28.471508615935296,77.23313395516205,28.64893983689072,77.165118701287,driver_34869,False,True,False,False,False,False,False,True,False,False,False,False,False,8,5,5,1,1,16.062175409223954,14.327730490431492,53.52087347678956,0.2771356050717882,1
CNR6623128,CID5742807,2024-08-30,3.199620985345217,Sadar Bazar Gurgaon,Shastri Nagar,246.0,10.36,5.2,35.7,4.2,4.6,2024-08-30 19:52:12,0,246.0,28.63118916847877,77.12159968830092,28.460637306288135,77.18487304999546,driver_16885,False,False,False,True,False,False,False,False,True,False,False,False,False,19,4,8,0,1,23.745171453168783,6.89075610950263,17.41173544246144,0.5440583175205567,1
CNR2326170,CID4018477,2024-08-26,21.36333186723523,Sultanpur,Rajiv Chowk,500.0,41.81,11.6,23.0,4.3,4.4,2024-08-26 01:19:31,0,500.0,28.564370295382957,77.19521452246,28.696590066491343,77.18995882287854,driver_43270,False,True,False,False,False,True,False,False,False,False,False,False,False,1,0,8,0,0,11.958861230354907,21.739129489603062,109.069280688833,0.1452091916051302,0
CNR5492625,CID7538460,2024-02-25,14.21446536570352,Tilak Nagar,Tagore Garden,1110.0,31.02,13.8,37.7,4.6,4.8,2024-02-25 16:30:13,0,1110.0,28.502666782633103,77.32344556173642,28.440819860993873,77.05960728470794,driver_27637,False,False,True,False,False,False,False,False,True,False,False,False,False,16,6,2,1,0,35.78336441704177,29.44297004130053,49.36862169450127,0.3040989704873026,1
CNR6512205,CID2936415,2024-07-11,12.129599736662993,Mansarovar Park,Mandi House,55.0,40.47,8.9,23.7,4.1,4.3,2024-07-11 19:34:56,0,55.0,28.666410391944023,77.1471459619383,28.6026085881826,77.22679604713765,driver_43447,True,False,False,False,False,False,False,True,False,False,False,False,False,19,3,7,0,1,1.3590313476888722,2.3206750075664555,102.45543682167894,0.1051921907635182,0
CNR8519830,CID4845680,2024-10-20,11.1194273302193,Shahdara,Satguru Ram Singh Marg,744.0,20.1,6.7,41.7,4.7,4.4,2024-10-20 17:08:21,0,744.0,28.517774851254895,77.2272651591106,28.90870267728349,77.10117106179361,driver_16822,False,False,True,False,False,False,False,False,False,False,False,False,False,17,6,10,1,1,37.01492353159584,17.841726190845893,28.920821696659427,0.383807623380204,1
CNR1876502,CID7199826,2024-11-21,9.400270913808445,New Colony,Indraprastha,57.0,6.71,5.8,38.0,4.3,4.9,2024-11-21 12:50:19,0,57.0,28.77339043314841,77.3536690978039,28.69760679879203,77.31633465568385,driver_83496,False,False,True,False,False,True,False,False,False,False,False,False,False,12,3,11,0,0,8.494782638631499,1.499999960526317,10.59472011359982,0.2932285543608124,1
CNR4101941,CID4633387,2024-04-22,2.033412009889445,Shastri Nagar,Udyog Vihar,199.0,8.46,3.1,30.3,4.6,3.3,2024-04-22 18:05:46,0,199.0,28.570247140828823,77.25758936755311,28.471145658505588,77.39438654269834,driver_58995,True,False,False,False,False,False,False,False,False,False,True,False,False,18,0,4,0,1,23.522455848409475,6.567656548922225,16.75244207437213,0.5292283950617284,1
CNR5114000,CID8900122,2024-11-01,8.821251904076437,Rohini East,Karol Bagh,330.0,33.37,8.6,30.3,3.5,4.9,2024-11-01 14:36:49,0,330.0,28.69160306333748,77.28958893799182,28.631043732046113,77.23570011703988,driver_49383,False,False,False,False,False,False,False,True,False,False,False,False,False,14,4,11,0,0,9.889121669489912,10.891088749469018,66.0790770711345,0.1252695445920303,0
CNR9836377,CID9724367,2024-08-02,10.07099428197993,Panchsheel Park,IFFCO Chowk,457.0,19.33,5.1,34.9,4.2,5.0,2024-08-02 14:07:46,0,457.0,28.476221117504284,77.23123459303093,28.599910564773168,77.15938716463646,driver_23352,False,False,True,False,False,False,False,False,False,False,False,False,False,14,4,8,0,0,23.642006019554785,13.09455549872334,33.232034558106776,0.2597710795273076,1
CNR7219239,CID7322071,2024-11-16,10.144123911082028,Khan Market,Sikanderpur,209.0,6.28,9.8,31.2,4.3,5.0,2024-11-16 02:14:50,0,209.0,28.750314042997385,77.28627387023953,28.73425859609737,77.14524820681574,driver_1200,False,False,True,False,False,False,False,False,False,False,False,False,False,2,5,11,1,0,33.280249477667276,6.698717734015458,12.076899852115668,0.4596950741063644,1
